,targetName,gameID,level_2,rep_a,rep_b,displacement,reps
697,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,1,0,2,0.6666666666666666,0 to 2
698,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,2,0,3,0.3333333333333333,0 to 3
699,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,3,1,2,0.7777777777777778,1 to 2
700,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,4,1,3,0.5555555555555556,1 to 3
701,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,5,2,3,0.7454545454545454,2 to 3
702,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,0,1,0.8909090909090909,0 to 1
703,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,0,2,0.5636363636363636,0 to 2
704,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,0,3,0.9272727272727274,0 to 3
705,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,3,1,2,0.6727272727272727,1 to 2
706,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,4,1,3,0.8181818181818182,1 to 3
707,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,5,2,3,0.6363636363636364,2 to 3
708,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,0,0,1,0.3888888888888889,0 to 1
709,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,1,0,2,0.6,0 to 2
710,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,2,0,3,0.3333333333333333,0 to 3
711,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,3,1,2,0.5,1 to 2
712,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,4,1,3,0.8333333333333334,1 to 3
713,hand_selected_009,6790-c17728a7-7127-4573-b291-0128340c8c92,5,2,3,0.28888888888888886,2 to 3
714,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,0,0,1,0.911111111111111,0 to 1
715,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,1,0,2,0.8571428571428571,0 to 2
716,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,2,0,3,0.33333333333333337,0 to 3
717,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,3,1,2,0.8571428571428571,1 to 2
718,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,4,1,3,0.33333333333333337,1 to 3
719,hand_selected_009,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,5,2,3,0.5238095238095238,2 to 3
720,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,0,0,1,0.8095238095238096,0 to 1
721,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,1,0,2,0.6190476190476191,0 to 2
722,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,2,0,3,0.5238095238095238,0 to 3
723,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,3,1,2,0.7222222222222222,1 to 2
724,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,4,1,3,0.6666666666666666,1 to 3
725,hand_selected_009,9153-0ba62326-2435-45d8-962d-97de391c7fc4,5,2,3,0.911111111111111,2 to 3
726,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,0,0,1,0.34545454545454546,0 to 1
727,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,1,0,2,0.4666666666666666,0 to 2
728,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,2,0,3,0.21428571428571427,0 to 3
729,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,3,1,2,0.8222222222222221,1 to 2
730,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,4,1,3,0.9999999999999998,1 to 3
731,hand_selected_009,9242-61cee60a-233f-42d0-b588-c8ba6453d564,5,2,3,0.7857142857142856,2 to 3
732,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,0,0,1,0.8181818181818181,0 to 1
733,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,1,0,2,0.6363636363636362,0 to 2
734,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,2,0,3,0.6363636363636362,0 to 3
735,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,3,1,2,0.5151515151515151,1 to 2
736,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,4,1,3,0.606060606060606,1 to 3
737,hand_selected_009,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,5,2,3,0.6666666666666666,2 to 3
738,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,0,0,1,0.9272727272727274,0 to 1
739,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,1,0,2,0.8222222222222221,0 to 2
740,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,2,0,3,0.9272727272727274,0 to 3
741,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,3,1,2,0.8666666666666666,1 to 2
742,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,4,1,3,0.8545454545454545,1 to 3
743,hand_selected_009,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,5,2,3,0.7333333333333333,2 to 3
744,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,0,0,1,0.3333333333333334,0 to 1
745,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,1,0,2,0.6666666666666669,0 to 2
746,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,2,0,3,0.4666666666666666,0 to 3
747,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,3,1,2,0.3333333333333334,1 to 2
748,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,4,1,3,0.0,1 to 3
749,hand_selected_011,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,5,2,3,0.6666666666666669,2 to 3
750,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,0,0,1,0.8333333333333334,0 to 1
751,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,1,0,2,0.7777777777777778,0 to 2
752,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,2,0,3,0.611111111111111,0 to 3
753,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,3,1,2,0.7454545454545454,1 to 2
754,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,4,1,3,0.6000000000000001,1 to 3
755,hand_selected_011,0443-fd078367-c19d-495d-84d5-3519a281435d,5,2,3,0.7142857142857144,2 to 3
756,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,0,0,1,0.8571428571428571,0 to 1
757,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,1,0,2,0.3571428571428571,0 to 2
758,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,2,0,3,0.6428571428571428,0 to 3
759,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,3,1,2,0.2857142857142857,1 to 2
760,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,4,1,3,0.4999999999999999,1 to 3
761,hand_selected_011,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,5,2,3,0.4848484848484848,2 to 3
762,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,0,0,1,0.3626373626373627,0 to 1
763,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,1,0,2,0.38461538461538464,0 to 2
764,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,2,0,3,0.4999999999999999,0 to 3
765,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,3,1,2,0.6483516483516484,1 to 2
766,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,4,1,3,0.42857142857142855,1 to 3
767,hand_selected_011,0652-88ebf36e-0780-4434-a9c7-969af27c2636,5,2,3,0.7142857142857142,2 to 3
768,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,0,0,1,0.9285714285714285,0 to 1
769,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,1,0,2,0.9999999999999998,0 to 2
770,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,2,0,3,0.9999999999999998,0 to 3
771,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,3,1,2,0.911111111111111,1 to 2
772,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,4,1,3,0.9555555555555554,1 to 3
773,hand_selected_011,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,5,2,3,0.9555555555555554,2 to 3
774,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,0,0,1,1.0,0 to 1
775,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,1,0,2,1.0,0 to 2
776,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,2,0,3,1.0,0 to 3
777,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,3,1,2,-0.33333333333333337,1 to 2
778,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,4,1,3,-0.33333333333333337,1 to 3
779,hand_selected_011,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,5,2,3,0.7878787878787877,2 to 3
780,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,0,1,-0.33333333333333337,0 to 1
781,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,1,0,2,0.9999999999999999,0 to 2
782,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,2,0,3,0.9999999999999999,0 to 3
783,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,3,1,2,0.33333333333333337,1 to 2
784,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,4,1,3,0.33333333333333337,1 to 3
785,hand_selected_011,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,5,2,3,0.7333333333333333,2 to 3
786,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,0,1,0.7999999999999999,0 to 1
787,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,0,2,0.9999999999999999,0 to 2
788,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,0,3,0.9999999999999999,0 to 3
789,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,1,2,0.7999999999999999,1 to 2
790,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,1,3,0.6,1 to 3
791,hand_selected_011,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,2,3,0.7435897435897434,2 to 3
792,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,0,1,0.8484848484848484,0 to 1
793,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,1,0,2,0.9393939393939392,0 to 2
794,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,2,0,3,0.909090909090909,0 to 3
795,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,3,1,2,0.909090909090909,1 to 2
796,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,1,3,0.8181818181818181,1 to 3
797,hand_selected_011,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,2,3,0.909090909090909,2 to 3
798,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,0,0,1,0.6666666666666669,0 to 1
799,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,1,0,2,0.4999999999999999,0 to 2
800,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,2,0,3,0.6428571428571428,0 to 3
801,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,3,1,2,0.3333333333333334,1 to 2
802,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,4,1,3,0.6666666666666669,1 to 3
803,hand_selected_011,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,5,2,3,0.8666666666666666,2 to 3
804,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,0,0,1,0.8666666666666666,0 to 1
805,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,1,0,2,0.7333333333333333,0 to 2
806,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,2,0,3,0.6,0 to 3
807,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,3,1,2,0.7857142857142856,1 to 2
808,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,4,1,3,0.7857142857142856,1 to 3
809,hand_selected_011,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,5,2,3,0.7777777777777778,2 to 3
810,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,0,0,1,0.7999999999999999,0 to 1
811,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,1,0,2,0.7999999999999999,0 to 2
812,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,2,0,3,0.0,0 to 3
813,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,3,1,2,0.9047619047619049,1 to 2
814,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,4,1,3,0.5238095238095238,1 to 3
815,hand_selected_011,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,5,2,3,0.4999999999999999,2 to 3
816,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,0,1,-1.0,0 to 1
817,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,1,0,2,0.0,0 to 2
818,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,2,0,3,0.3333333333333334,0 to 3
819,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,3,1,2,0.33333333333333337,1 to 2
820,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,4,1,3,0.33333333333333337,1 to 3
821,hand_selected_011,4611-415301bd-3cd2-4751-9911-e530d1bce758,5,2,3,0.7777777777777778,2 to 3
822,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,0,1,0.0,0 to 1
823,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,1,0,2,0.9999999999999999,0 to 2
824,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,2,0,3,0.7999999999999999,0 to 3
825,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,3,1,2,0.5272727272727272,1 to 2
826,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,4,1,3,0.5757575757575757,1 to 3
827,hand_selected_011,4889-4e19ed70-4376-476c-857e-028e0af87a64,5,2,3,0.8181818181818182,2 to 3
828,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,0,0,1,0.6666666666666666,0 to 1
829,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,1,0,2,0.7222222222222222,0 to 2
830,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,2,0,3,0.8888888888888888,0 to 3
831,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,3,1,2,1.0,1 to 2
832,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,4,1,3,0.6888888888888888,1 to 3
833,hand_selected_011,6343-797881cb-787b-456a-9a09-18fcdd882240,5,2,3,0.6888888888888888,2 to 3
834,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,0,0,1,1.0,0 to 1
835,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,1,0,2,1.0,0 to 2
836,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,2,0,3,1.0,0 to 3
837,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,3,1,2,0.4666666666666666,1 to 2
838,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,4,1,3,0.4666666666666666,1 to 3
839,hand_selected_011,6790-c17728a7-7127-4573-b291-0128340c8c92,5,2,3,0.7777777777777778,2 to 3
840,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,0,0,1,0.6666666666666669,0 to 1
841,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,1,0,2,0.0,0 to 2
842,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,2,0,3,0.3333333333333334,0 to 3
843,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,3,1,2,0.7333333333333333,1 to 2
844,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,4,1,3,0.8666666666666666,1 to 3
845,hand_selected_011,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,5,2,3,0.8095238095238096,2 to 3
846,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,0,0,1,0.7142857142857142,0 to 1
847,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,1,0,2,0.7777777777777778,0 to 2
848,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,2,0,3,0.42857142857142855,0 to 3
849,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,3,1,2,0.5714285714285714,1 to 2
850,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,4,1,3,0.9285714285714285,1 to 3
851,hand_selected_011,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,5,2,3,0.5714285714285714,2 to 3
852,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,0,0,1,0.8666666666666666,0 to 1
853,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,1,0,2,0.9555555555555554,0 to 2
854,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,2,0,3,0.9999999999999999,0 to 3
855,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,3,1,2,0.8222222222222221,1 to 2
856,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,4,1,3,0.8666666666666666,1 to 3
857,hand_selected_011,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,5,2,3,0.9555555555555554,2 to 3
858,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,0,0,1,0.0,0 to 1
859,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,1,0,2,0.7142857142857143,0 to 2
860,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,2,0,3,0.0,0 to 3
861,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,3,1,2,-1.0,1 to 2
862,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,4,1,3,0.3333333333333334,1 to 3
863,hand_selected_011,8393-20a088d6-1640-4144-9c9b-1a4de630af05,5,2,3,-0.39999999999999997,2 to 3
864,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,0,0,1,0.33333333333333337,0 to 1
865,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,1,0,2,0.6666666666666669,0 to 2
866,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,2,0,3,0.8095238095238096,0 to 3
867,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,3,1,2,0.3333333333333334,1 to 2
868,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,4,1,3,0.7142857142857143,1 to 3
869,hand_selected_011,8397-be124375-c065-4d32-b13f-3c684ac930ea,5,2,3,0.6666666666666669,2 to 3
870,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,0,0,1,0.8545454545454545,0 to 1
871,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,1,0,2,0.8181818181818182,0 to 2
872,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,2,0,3,0.7454545454545454,0 to 3
873,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,3,1,2,0.8181818181818182,1 to 2
874,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,4,1,3,0.7454545454545454,1 to 3
875,hand_selected_011,8443-39606760-f554-4047-bbe2-fba6c5d88180,5,2,3,0.9272727272727274,2 to 3
876,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,0,0,1,1.0,0 to 1
877,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,1,0,2,0.33333333333333337,0 to 2
878,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,2,0,3,0.33333333333333337,0 to 3
879,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,3,1,2,0.6444444444444444,1 to 2
880,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,4,1,3,0.606060606060606,1 to 3
881,hand_selected_011,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,5,2,3,0.7777777777777777,2 to 3
882,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,0,0,1,0.9636363636363636,0 to 1
883,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,1,0,2,0.8545454545454545,0 to 2
884,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,2,0,3,0.8666666666666666,0 to 3
885,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,3,1,2,0.846153846153846,1 to 2
886,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,4,1,3,0.911111111111111,1 to 3
887,hand_selected_011,9153-0ba62326-2435-45d8-962d-97de391c7fc4,5,2,3,0.9999999999999999,2 to 3
888,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,0,0,1,-0.19999999999999998,0 to 1
889,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,1,0,2,0.39999999999999997,0 to 2
890,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,2,0,3,0.9999999999999999,0 to 3
891,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,3,1,2,0.05555555555555555,1 to 2
892,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,4,1,3,-0.022222222222222223,1 to 3
893,hand_selected_011,9242-61cee60a-233f-42d0-b588-c8ba6453d564,5,2,3,0.7222222222222222,2 to 3
894,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,0,0,1,0.19999999999999998,0 to 1
895,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,1,0,2,0.7999999999999999,0 to 2
896,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,2,0,3,0.7999999999999999,0 to 3
897,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,3,1,2,0.2,1 to 2
898,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,4,1,3,0.4666666666666666,1 to 3
899,hand_selected_011,9249-ae94c595-416c-447d-bfb6-529a4944bb02,5,2,3,0.911111111111111,2 to 3
900,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,0,0,1,-0.33333333333333337,0 to 1
901,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,1,0,2,0.39999999999999997,0 to 2
902,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,2,0,3,0.6,0 to 3
903,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,3,1,2,1.0,1 to 2
904,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,4,1,3,0.33333333333333337,1 to 3
905,hand_selected_011,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,5,2,3,0.2,2 to 3
906,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,0,0,1,0.8666666666666666,0 to 1
907,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,1,0,2,-0.19999999999999998,0 to 2
908,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,2,0,3,0.8484848484848484,0 to 3
909,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,3,1,2,0.0,1 to 2
910,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,4,1,3,0.6888888888888888,1 to 3
911,hand_selected_011,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,5,2,3,0.39999999999999997,2 to 3
912,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,0,0,1,0.7090909090909091,0 to 1
913,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,1,0,2,1.0,0 to 2
914,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,2,0,3,0.42857142857142855,0 to 3
915,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,3,1,2,0.5555555555555556,1 to 2
916,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,4,1,3,0.7857142857142856,1 to 3
917,hand_selected_011,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,5,2,3,0.4999999999999999,2 to 3
918,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,0,0,1,1.0,0 to 1
919,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,1,0,2,0.9444444444444445,0 to 2
920,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,2,0,3,0.8333333333333334,0 to 3
921,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,3,1,2,0.9555555555555554,1 to 2
922,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,4,1,3,0.8666666666666666,1 to 3
923,hand_selected_011,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,5,2,3,0.8222222222222221,2 to 3
924,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,0,0,1,0.7857142857142856,0 to 1
925,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,1,0,2,0.9285714285714285,0 to 2
926,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,2,0,3,1.0,0 to 3
927,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,3,1,2,0.8333333333333334,1 to 2
928,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,4,1,3,1.0,1 to 3
929,hand_selected_011,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,5,2,3,1.0,2 to 3
930,hand_selected_012,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,0,0,1,0.9272727272727274,0 to 1
